x,xl
http://purl.obolibrary.org/obo/UBERON_0010541,tarsus cartilage element
http://purl.obolibrary.org/obo/UBERON_0005114,metanephric ascending thin limb
http://purl.obolibrary.org/obo/UBERON_0006764,anterior communicating artery
http://purl.obolibrary.org/obo/UBERON_0006852,glomerular visceral epithelium
http://purl.obolibrary.org/obo/UBERON_0002387,pes
http://purl.obolibrary.org/obo/UBERON_0005196,spleen germinal center
http://purl.obolibrary.org/obo/UBERON_0002956,granular layer of cerebellar cortex
http://purl.obolibrary.org/obo/UBERON_0004737,metanephric collecting duct
http://purl.obolibrary.org/obo/UBERON_0027225,noradrenergic system
http://purl.obolibrary.org/obo/UBERON_4300143,anal fin radial skeleton
http://purl.obolibrary.org/obo/UBERON_0016382,prescapular lymph node
http://purl.obolibrary.org/obo/UBERON_0004327,middle phalanx of pedal digit 5
http://purl.obolibrary.org/obo/UBERON_0011388,male bulbospongiosus muscle
http://purl.obolibrary.org/obo/UBERON_0015115,distal tarsal bone 5 cartilage
http://purl.obolibrary.org/obo/UBERON_0010708,pectoral complex
http://purl.obolibrary.org/obo/UBERON_0001394,axillary artery
http://purl.obolibrary.org/obo/UBERON_5006049,digit 2 plus metapodial segment
http://purl.obolibrary.org/obo/UBERON_0003591,lobar bronchus connective tissue
http://purl.obolibrary.org/obo/UBERON_0006567,right ventricle myocardium
http://purl.obolibrary.org/obo/UBERON_0001482,muscle of shoulder
http://purl.obolibrary.org/obo/UBERON_0001295,endometrium
http://purl.obolibrary.org/obo/UBERON_0018360,suborbital foramen
http://purl.obolibrary.org/obo/UBERON_0002810,right frontal lobe
http://purl.obolibrary.org/obo/UBERON_0002559,medullary reticular formation
http://purl.obolibrary.org/obo/UBERON_0010572,manual digit 3 metacarpus cartilage element
http://purl.obolibrary.org/obo/UBERON_0002159,medial accessory inferior olivary nucleus
http://purl.obolibrary.org/obo/UBERON_0013411,cranial cavity
http://purl.obolibrary.org/obo/UBERON_0005732,paired limb/fin field
http://purl.obolibrary.org/obo/CL_0002490,organ of Corti supporting cell
http://purl.obolibrary.org/obo/UBERON_0012172,stomach primordium
http://purl.obolibrary.org/obo/UBERON_0004380,proximal epiphysis
http://purl.obolibrary.org/obo/UBERON_0011809,inner epidermal layer of feather follicle
http://purl.obolibrary.org/obo/UBERON_0012260,alular digit
http://purl.obolibrary.org/obo/UBERON_0005310,pronephric nephron tubule
http://purl.obolibrary.org/obo/CL_0000208,pH receptor cell
http://purl.obolibrary.org/obo/UBERON_0001967,reticular lamina of epithelium
http://purl.obolibrary.org/obo/UBERON_0005456,jugular foramen
http://purl.obolibrary.org/obo/UBERON_0002583,commissure of superior colliculus
http://purl.obolibrary.org/obo/UBERON_0018269,type 2 adrenal tissue
http://purl.obolibrary.org/obo/UBERON_0009477,associated mesenchyme of otic placode
http://purl.obolibrary.org/obo/UBERON_0003161,dorsal ocellus
http://purl.obolibrary.org/obo/UBERON_0002190,subcutaneous adipose tissue
http://purl.obolibrary.org/obo/UBERON_0006213,carpus cartilage element
http://purl.obolibrary.org/obo/UBERON_0019284,rhombomere 9
http://purl.obolibrary.org/obo/UBERON_0013609,inferior olive medial accessory nucleus
http://purl.obolibrary.org/obo/CL_0002351,progenitor cell of endocrine pancreas
http://purl.obolibrary.org/obo/UBERON_0003278,skeleton of lower jaw
http://purl.obolibrary.org/obo/UBERON_0036288,anterior wall of left ventricle
http://purl.obolibrary.org/obo/UBERON_0000395,cochlear ganglion
http://purl.obolibrary.org/obo/UBERON_0004787,urethra urothelium
http://purl.obolibrary.org/obo/UBERON_0001199,mucosa of stomach
http://purl.obolibrary.org/obo/UBERON_0002217,synovial joint
http://purl.obolibrary.org/obo/UBERON_0004331,proximal phalanx of manual digit 5
http://purl.obolibrary.org/obo/CL_0000509,gastrin secreting cell
http://purl.obolibrary.org/obo/UBERON_0035128,manus cartilage element
http://purl.obolibrary.org/obo/UBERON_0011392,blood vessel internal elastic membrane
http://purl.obolibrary.org/obo/UBERON_0015095,distal carpal bone 4 pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0016418,nasion
http://purl.obolibrary.org/obo/UBERON_0007647,ectomeninx
http://purl.obolibrary.org/obo/UBERON_0002308,nucleus of brain
http://purl.obolibrary.org/obo/UBERON_0001622,lacrimal artery
http://purl.obolibrary.org/obo/UBERON_0001710,lower jaw region
http://purl.obolibrary.org/obo/UBERON_0007149,inferior thyroid artery
http://purl.obolibrary.org/obo/UBERON_0034928,dorsal surface of penis
http://purl.obolibrary.org/obo/CL_0000479,vasopressin stimulating hormone secreting cell
http://purl.obolibrary.org/obo/UBERON_0016575,lamina IV of gray matter of spinal cord
http://purl.obolibrary.org/obo/UBERON_0035219,parasternal lymph node
http://purl.obolibrary.org/obo/UBERON_2002202,intermediate nucleus
http://purl.obolibrary.org/obo/UBERON_0015840,incisor dental lamina
http://purl.obolibrary.org/obo/UBERON_0016519,muscularis mucosae of jejunum
http://purl.obolibrary.org/obo/UBERON_0005115,metanephric cortical collecting duct
http://purl.obolibrary.org/obo/UBERON_5103622,manual digit 2 digitopodial skeleton
http://purl.obolibrary.org/obo/UBERON_0006853,renal cortex tubule
http://purl.obolibrary.org/obo/UBERON_0035872,primary somatosensory area barrel field layer 5
http://purl.obolibrary.org/obo/UBERON_0022276,splenic flexure of colon
http://purl.obolibrary.org/obo/UBERON_0003661,limb muscle
http://purl.obolibrary.org/obo/UBERON_0014903,primordial vasculature
http://purl.obolibrary.org/obo/UBERON_0005899,pes bone
http://purl.obolibrary.org/obo/UBERON_0004328,proximal phalanx of manual digit 2
http://purl.obolibrary.org/obo/UBERON_0013485,crypt of Lieberkuhn of colon
http://purl.obolibrary.org/obo/UBERON_0004738,metanephric juxtaglomerular apparatus
http://purl.obolibrary.org/obo/UBERON_0010709,pelvic complex
http://purl.obolibrary.org/obo/UBERON_0010233,stroma of thyroid gland
http://purl.obolibrary.org/obo/UBERON_0010321,skeletal element of eye region
http://purl.obolibrary.org/obo/UBERON_0015116,distal tarsal bone 5 pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0004239,small intestine smooth muscle
http://purl.obolibrary.org/obo/UBERON_0006240,future forebrain
http://purl.obolibrary.org/obo/UBERON_0002811,left frontal lobe
http://purl.obolibrary.org/obo/UBERON_0008338,plantar part of pes
http://purl.obolibrary.org/obo/UBERON_0010573,manual digit 4 metacarpus cartilage element
http://purl.obolibrary.org/obo/UBERON_0010386,Peyer's patch follicle
http://purl.obolibrary.org/obo/UBERON_2000820,presumptive neuron neural tube
http://purl.obolibrary.org/obo/UBERON_0013247,male paramesonephric duct
http://purl.obolibrary.org/obo/UBERON_0005268,renal cortex artery
http://purl.obolibrary.org/obo/UBERON_0009847,prostate field
http://purl.obolibrary.org/obo/UBERON_0007306,pronephric glomerular capillary
http://purl.obolibrary.org/obo/UBERON_0007119,neck of femur
http://purl.obolibrary.org/obo/UBERON_0001517,skin of elbow
http://purl.obolibrary.org/obo/UBERON_0003687,foramen magnum
http://purl.obolibrary.org/obo/UBERON_0014370,extrastriate cortex
http://purl.obolibrary.org/obo/UBERON_0010264,hepatopancreas
http://purl.obolibrary.org/obo/UBERON_0012173,middle suprarenal artery
http://purl.obolibrary.org/obo/UBERON_0035636,lower quadrant of breast
http://purl.obolibrary.org/obo/UBERON_0004381,skeleton of limb
http://purl.obolibrary.org/obo/UBERON_0003277,skeleton of upper jaw
http://purl.obolibrary.org/obo/UBERON_0035044,olfactory cortex layer 3
http://purl.obolibrary.org/obo/UBERON_0012261,manual major digit (Aves)
http://purl.obolibrary.org/obo/UBERON_2005170,extrahepatic duct
http://purl.obolibrary.org/obo/UBERON_0004212,glomerular capillary
http://purl.obolibrary.org/obo/UBERON_0035501,unencapsulated tactile receptor
http://purl.obolibrary.org/obo/UBERON_0000005,chemosensory organ
http://purl.obolibrary.org/obo/UBERON_0003378,cardiac muscle of auricular region
http://purl.obolibrary.org/obo/UBERON_0009549,hepatic sinusoid of right of lobe of liver
http://purl.obolibrary.org/obo/UBERON_0003466,forelimb zeugopod bone
http://purl.obolibrary.org/obo/UBERON_0004791,thymus trabecula
http://purl.obolibrary.org/obo/UBERON_0008311,penile bulb artery
http://purl.obolibrary.org/obo/UBERON_0003250,rectus capitis lateralis muscle
http://purl.obolibrary.org/obo/UBERON_2000448,tertiary gustatory nucleus
http://purl.obolibrary.org/obo/UBERON_0003952,anterior stroma of cornea
http://purl.obolibrary.org/obo/UBERON_0036073,respiratory primordium mesenchyme
http://purl.obolibrary.org/obo/UBERON_0011895,endomysium
http://purl.obolibrary.org/obo/UBERON_0012118,infraspinatus tendon
http://purl.obolibrary.org/obo/UBERON_0001288,loop of Henle
http://purl.obolibrary.org/obo/UBERON_0007711,sixth cervical dorsal root ganglion
http://purl.obolibrary.org/obo/UBERON_0006214,carpus pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0004332,proximal phalanx of pedal digit 1
http://purl.obolibrary.org/obo/CL_0000483,bombesin stimulating hormone secreting cell
http://purl.obolibrary.org/obo/UBERON_0012375,subserosa
http://purl.obolibrary.org/obo/UBERON_0000956,cerebral cortex
http://purl.obolibrary.org/obo/UBERON_0007730,interphalangeal joint of manual digit 3
http://purl.obolibrary.org/obo/UBERON_0008798,rugal fold of vagina
http://purl.obolibrary.org/obo/UBERON_0035129,pes cartilage element
http://purl.obolibrary.org/obo/UBERON_0016392,mastoid lymph node
http://purl.obolibrary.org/obo/UBERON_0000458,endocervix
http://purl.obolibrary.org/obo/UBERON_0016480,interlobular stroma of liver
http://purl.obolibrary.org/obo/UBERON_0018243,thymic artery
http://purl.obolibrary.org/obo/UBERON_0000087,inner cell mass
http://purl.obolibrary.org/obo/UBERON_0008342,intestinal villus of duodenum
http://purl.obolibrary.org/obo/UBERON_0002618,root of trochlear nerve
http://purl.obolibrary.org/obo/UBERON_0004788,kidney pelvis urothelium
http://purl.obolibrary.org/obo/UBERON_0015841,molar dental lamina
http://purl.obolibrary.org/obo/UBERON_0010543,acropodial skeleton
http://purl.obolibrary.org/obo/UBERON_0005116,metanephric descending thin limb
http://purl.obolibrary.org/obo/UBERON_2000482,caudal tuberal nucleus
http://purl.obolibrary.org/obo/UBERON_0002389,manual digit
http://purl.obolibrary.org/obo/UBERON_0000031,lamina propria of trachea
http://purl.obolibrary.org/obo/UBERON_5103623,manual digit 3 digitopodial skeleton
http://purl.obolibrary.org/obo/UBERON_0035873,primary somatosensory area barrel field layer 1
http://purl.obolibrary.org/obo/UBERON_0004739,pronephric glomerulus
http://purl.obolibrary.org/obo/UBERON_0022277,hepatic flexure of colon
http://purl.obolibrary.org/obo/UBERON_0002786,root of abducens nerve
http://purl.obolibrary.org/obo/UBERON_0001215,inferior mesenteric vein
http://purl.obolibrary.org/obo/UBERON_0001526,extensor carpi ulnaris muscle
http://purl.obolibrary.org/obo/UBERON_0004329,proximal phalanx of manual digit 3
http://purl.obolibrary.org/obo/UBERON_0013486,crypt of Lieberkuhn of appendix
http://purl.obolibrary.org/obo/UBERON_0010545,metatarsus skeleton
http://purl.obolibrary.org/obo/UBERON_0004123,myocardial layer
http://purl.obolibrary.org/obo/UBERON_0027368,matrix compartment
http://purl.obolibrary.org/obo/UBERON_0010390,lumen of urethra
http://purl.obolibrary.org/obo/UBERON_0005653,upper jaw molar epithelium
http://purl.obolibrary.org/obo/UBERON_0000409,serous gland
http://purl.obolibrary.org/obo/UBERON_0001970,bile
http://purl.obolibrary.org/obo/UBERON_0009851,border of sublaminar layers S4 and S5
http://purl.obolibrary.org/obo/UBERON_0003574,elbow connective tissue
http://purl.obolibrary.org/obo/UBERON_0003387,smooth muscle of trachea
http://purl.obolibrary.org/obo/UBERON_0035635,upper quadrant of breast
http://purl.obolibrary.org/obo/UBERON_3010664,m. intertransversarius capitus superior
http://purl.obolibrary.org/obo/UBERON_0005269,renal cortex vein
http://purl.obolibrary.org/obo/UBERON_0015117,lamina terminalis of cerebral hemisphere
http://purl.obolibrary.org/obo/UBERON_0014371,future telencephalon
http://purl.obolibrary.org/obo/UBERON_0002521,elastic tissue
http://purl.obolibrary.org/obo/UBERON_0001297,serosa of uterus
http://purl.obolibrary.org/obo/UBERON_0012262,manual minor digit (Aves)
http://purl.obolibrary.org/obo/UBERON_0007282,presumptive segmental plate
http://purl.obolibrary.org/obo/UBERON_0012117,lumen of nutrient foramen
http://purl.obolibrary.org/obo/UBERON_0011533,"abductor pollicis, radioulna-prepollox"
http://purl.obolibrary.org/obo/UBERON_0010574,manual digit 5 metacarpus cartilage element
http://purl.obolibrary.org/obo/UBERON_0016527,white matter of cerebral lobe
http://purl.obolibrary.org/obo/UBERON_0009877,metapodium region
http://purl.obolibrary.org/obo/UBERON_0011896,smooth muscle endomysium
http://purl.obolibrary.org/obo/UBERON_0001518,skin of wrist
http://purl.obolibrary.org/obo/UBERON_0003953,posterior stroma of cornea
http://purl.obolibrary.org/obo/UBERON_0002134,tricuspid valve
http://purl.obolibrary.org/obo/UBERON_0005120,metanephric late distal convoluted tubule
http://purl.obolibrary.org/obo/UBERON_0005021,mucosa of sphenoidal sinus
http://purl.obolibrary.org/obo/UBERON_0005319,mesonephric collecting duct
http://purl.obolibrary.org/obo/UBERON_5002389,manual digit plus metapodial segment
http://purl.obolibrary.org/obo/UBERON_0005407,sublingual ganglion
http://purl.obolibrary.org/obo/UBERON_0006923,vagina squamous epithelium
http://purl.obolibrary.org/obo/CL_0005020,lymphangioblast
http://purl.obolibrary.org/obo/UBERON_0003544,brain white matter
http://purl.obolibrary.org/obo/UBERON_0006127,funiculus of spinal cord
http://purl.obolibrary.org/obo/UBERON_2001060,basidorsal
http://purl.obolibrary.org/obo/UBERON_0006215,rhombic lip
http://purl.obolibrary.org/obo/UBERON_0011898,skeletal muscle endomysium
http://purl.obolibrary.org/obo/UBERON_0004709,pelvic appendage
http://purl.obolibrary.org/obo/UBERON_0010379,superior tarsal muscle
http://purl.obolibrary.org/obo/UBERON_0003229,epithelium of elbow
http://purl.obolibrary.org/obo/UBERON_0023900,piriform cortex layer 1a
http://purl.obolibrary.org/obo/UBERON_0015097,distal carpal bone 5 cartilage
http://purl.obolibrary.org/obo/UBERON_0013760,external cervical os
http://purl.obolibrary.org/obo/UBERON_0001366,parietal peritoneum
http://purl.obolibrary.org/obo/UBERON_3010583,basibranchial I
http://purl.obolibrary.org/obo/UBERON_0000459,uterine wall
http://purl.obolibrary.org/obo/UBERON_0016500,muscularis mucosa of fundus of urinary bladder
http://purl.obolibrary.org/obo/UBERON_0000088,trophoblast
http://purl.obolibrary.org/obo/UBERON_0001675,trigeminal ganglion
http://purl.obolibrary.org/obo/UBERON_0001763,odontogenic papilla
http://purl.obolibrary.org/obo/UBERON_0001073,ileocecal junction
http://purl.obolibrary.org/obo/UBERON_0007010,cleaving embryo
http://purl.obolibrary.org/obo/UBERON_0004789,larynx mucous gland
http://purl.obolibrary.org/obo/UBERON_0004877,visceral endoderm
http://purl.obolibrary.org/obo/UBERON_0015842,incisor enamel organ
http://purl.obolibrary.org/obo/UBERON_0002464,nerve trunk
http://purl.obolibrary.org/obo/UBERON_0010544,metacarpus skeleton
http://purl.obolibrary.org/obo/CL_0000175,luteal cell
http://purl.obolibrary.org/obo/UBERON_0004333,proximal phalanx of pedal digit 2
http://purl.obolibrary.org/obo/UBERON_5103624,manual digit 4 digitopodial skeleton
http://purl.obolibrary.org/obo/UBERON_0006298,submandibular gland primordium
http://purl.obolibrary.org/obo/UBERON_0007826,peritoneal mesentery
http://purl.obolibrary.org/obo/UBERON_0006855,muscular coat of ureter
http://purl.obolibrary.org/obo/UBERON_0009974,lumen of Rathke's pouch
http://purl.obolibrary.org/obo/UBERON_0007228,vestibular nucleus
http://purl.obolibrary.org/obo/UBERON_0008420,buccal epithelium
http://purl.obolibrary.org/obo/UBERON_0007316,deep external pudendal artery
http://purl.obolibrary.org/obo/UBERON_0001714,cranial ganglion
http://purl.obolibrary.org/obo/UBERON_0018244,superficial cervical thymus
http://purl.obolibrary.org/obo/UBERON_0002699,supraopticohypophysial tract
http://purl.obolibrary.org/obo/UBERON_2005381,dorsal fin proximal radial bone 4
http://purl.obolibrary.org/obo/UBERON_0022315,primary motor cortex layer 5
http://purl.obolibrary.org/obo/UBERON_0009195,anal membrane
http://purl.obolibrary.org/obo/UBERON_0010235,uvular muscle
http://purl.obolibrary.org/obo/UBERON_0011937,vibrissa root sheath
http://purl.obolibrary.org/obo/UBERON_0010546,metapodial skeleton
