x,xl
http://purl.obolibrary.org/obo/GO_0030292,protein tyrosine kinase inhibitor activity
http://purl.obolibrary.org/obo/GO_0007140,male meiotic nuclear division
http://purl.obolibrary.org/obo/GO_0042062,long-term strengthening of neuromuscular junction
http://purl.obolibrary.org/obo/GO_0002947,tumor necrosis factor receptor superfamily complex
http://purl.obolibrary.org/obo/GO_0060264,regulation of respiratory burst involved in inflammatory response
http://purl.obolibrary.org/obo/GO_0036059,nephrocyte diaphragm assembly
http://purl.obolibrary.org/obo/GO_0015649,2-keto-3-deoxygluconate:proton symporter activity
http://purl.obolibrary.org/obo/GO_0051032,nucleic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0007228,positive regulation of hh target transcription factor activity
http://purl.obolibrary.org/obo/GO_0032144,4-aminobutyrate transaminase complex
http://purl.obolibrary.org/obo/GO_0006469,negative regulation of protein kinase activity
http://purl.obolibrary.org/obo/GO_0071562,nucleus-vacuole junction assembly
http://purl.obolibrary.org/obo/GO_0015124,allantoate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0072509,divalent inorganic cation transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0051127,positive regulation of actin nucleation
http://purl.obolibrary.org/obo/GO_0003380,establishment or maintenance of cytoskeleton polarity involved in gastrulation
http://purl.obolibrary.org/obo/GO_1990028,intermediate voltage-gated calcium channel activity
http://purl.obolibrary.org/obo/GO_0086066,atrial cardiac muscle cell to AV node cell communication
http://purl.obolibrary.org/obo/GO_0048863,stem cell differentiation
http://purl.obolibrary.org/obo/GO_0046964,3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0061306,DNA strand renaturation involved in double-strand break repair
http://purl.obolibrary.org/obo/GO_1905951,mitochondrion DNA recombination
http://purl.obolibrary.org/obo/GO_1990831,cellular response to carcinoembryonic antigen
http://purl.obolibrary.org/obo/GO_0005889,potassium:proton exchanging ATPase complex
http://purl.obolibrary.org/obo/GO_0140090,membrane curvature sensor activity
http://purl.obolibrary.org/obo/GO_0044578,butyryl-CoA biosynthetic process
http://purl.obolibrary.org/obo/GO_0035631,CD40 receptor complex
http://purl.obolibrary.org/obo/GO_1903425,fluoride transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0031070,intronic snoRNA processing
http://purl.obolibrary.org/obo/GO_0120015,sterol transfer activity
http://purl.obolibrary.org/obo/GO_0098854,podocyte primary projection
http://purl.obolibrary.org/obo/GO_0090701,specification of plant organ identity
http://purl.obolibrary.org/obo/GO_0003350,pulmonary myocardium development
http://purl.obolibrary.org/obo/GO_0000278,mitotic cell cycle
http://purl.obolibrary.org/obo/GO_0007519,skeletal muscle tissue development
http://purl.obolibrary.org/obo/GO_0016050,vesicle organization
http://purl.obolibrary.org/obo/GO_0098785,biofilm matrix assembly
http://purl.obolibrary.org/obo/GO_0005898,interleukin-13 receptor complex
http://purl.obolibrary.org/obo/GO_0044835,hydrogen generation via nitrogenase
http://purl.obolibrary.org/obo/GO_0097178,ruffle assembly
http://purl.obolibrary.org/obo/GO_0015437,lipopolysaccharide floppase activity
http://purl.obolibrary.org/obo/GO_0019569,L-arabinose catabolic process to xylulose 5-phosphate
http://purl.obolibrary.org/obo/GO_0086041,voltage-gated potassium channel activity involved in SA node cell action potential depolarization
http://purl.obolibrary.org/obo/GO_0009343,biotin carboxylase complex
http://purl.obolibrary.org/obo/GO_0051307,meiotic chromosome separation
http://purl.obolibrary.org/obo/GO_0044548,S100 protein binding
http://purl.obolibrary.org/obo/GO_0019513,"lactose catabolic process, using glucoside 3-dehydrogenase"
http://purl.obolibrary.org/obo/GO_0021943,formation of radial glial scaffolds
http://purl.obolibrary.org/obo/GO_0015091,ferric iron transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0042961,ATPase-coupled antimonite transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0009095,"aromatic amino acid family biosynthetic process, prephenate pathway"
http://purl.obolibrary.org/obo/GO_0045262,"plasma membrane proton-transporting ATP synthase complex, catalytic core F(1)"
http://purl.obolibrary.org/obo/GO_0086067,AV node cell to bundle of His cell communication
http://purl.obolibrary.org/obo/GO_0042556,eukaryotic elongation factor-2 kinase regulator activity
http://purl.obolibrary.org/obo/GO_0015125,bile acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0062245,double membrane vesicle viral factory inner membrane
http://purl.obolibrary.org/obo/GO_0005365,myo-inositol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0120016,sphingolipid transfer activity
http://purl.obolibrary.org/obo/GO_0098786,biofilm matrix disassembly
http://purl.obolibrary.org/obo/GO_0045208,MAPK phosphatase export from nucleus
http://purl.obolibrary.org/obo/GO_0015134,hexuronate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0052718,tRNA-specific adenosine-34 deaminase complex
http://purl.obolibrary.org/obo/GO_0005899,insulin receptor complex
http://purl.obolibrary.org/obo/GO_0097179,protease inhibitor complex
http://purl.obolibrary.org/obo/GO_0033618,plasma membrane respiratory chain complex IV assembly
http://purl.obolibrary.org/obo/GO_0015438,ATPase-coupled teichoic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0061724,lipophagy
http://purl.obolibrary.org/obo/GO_0042931,enterobactin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_2000097,regulation of smooth muscle cell-matrix adhesion
http://purl.obolibrary.org/obo/GO_0099602,neurotransmitter receptor regulator activity
http://purl.obolibrary.org/obo/GO_0003382,epithelial cell morphogenesis
http://purl.obolibrary.org/obo/GO_1990889,H4K20me3 modified histone binding
http://purl.obolibrary.org/obo/GO_0097240,chromosome attachment to the nuclear envelope
http://purl.obolibrary.org/obo/GO_0005971,ribonucleoside-diphosphate reductase complex
http://purl.obolibrary.org/obo/GO_0060695,negative regulation of cholesterol transporter activity
http://purl.obolibrary.org/obo/GO_0019579,aldaric acid catabolic process
http://purl.obolibrary.org/obo/GO_0086068,Purkinje myocyte to ventricular cardiac muscle cell communication
http://purl.obolibrary.org/obo/GO_1902375,"nuclear tRNA 3'-trailer cleavage, endonucleolytic"
http://purl.obolibrary.org/obo/GO_0038176,positive regulation of SREBP signaling pathway in response to decreased oxygen levels
http://purl.obolibrary.org/obo/GO_0031369,translation initiation factor binding
http://purl.obolibrary.org/obo/GO_0070776,MOZ/MORF histone acetyltransferase complex
http://purl.obolibrary.org/obo/GO_1990763,arrestin family protein binding
http://purl.obolibrary.org/obo/GO_0071945,regulation of bacterial-type flagellum-dependent cell motility by regulation of motor speed
http://purl.obolibrary.org/obo/GO_0008320,protein transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0120017,ceramide transfer activity
http://purl.obolibrary.org/obo/GO_0098651,basement membrane collagen trimer
http://purl.obolibrary.org/obo/GO_0010361,regulation of anion channel activity by blue light
http://purl.obolibrary.org/obo/GO_0034257,nicotinamide riboside transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0098787,mRNA cleavage involved in mRNA processing
http://purl.obolibrary.org/obo/GO_0031072,heat shock protein binding
http://purl.obolibrary.org/obo/GO_0021914,negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning
http://purl.obolibrary.org/obo/GO_0015135,glucuronate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0007290,spermatid nucleus elongation
http://purl.obolibrary.org/obo/GO_0015439,ATPase-coupled heme transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_1990061,bacterial degradosome
http://purl.obolibrary.org/obo/GO_0045272,plasma membrane respiratory chain complex I
http://purl.obolibrary.org/obo/GO_0010151,chloroplast elongation
http://purl.obolibrary.org/obo/GO_0060488,orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis
http://purl.obolibrary.org/obo/GO_0030295,protein kinase activator activity
http://purl.obolibrary.org/obo/GO_0043077,initiation of acetate catabolic process
http://purl.obolibrary.org/obo/GO_0048306,calcium-dependent protein binding
http://purl.obolibrary.org/obo/GO_0010457,centriole-centriole cohesion
http://purl.obolibrary.org/obo/GO_0060150,viral triggering of virus induced gene silencing
http://purl.obolibrary.org/obo/GO_0005375,copper ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0072510,trivalent inorganic cation transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0045264,"plasma membrane proton-transporting ATP synthase complex, coupling factor F(o)"
http://purl.obolibrary.org/obo/GO_0070124,mitochondrial translational initiation
http://purl.obolibrary.org/obo/GO_0032921,sarcosine oxidase complex
http://purl.obolibrary.org/obo/GO_0006844,acyl carnitine transport
http://purl.obolibrary.org/obo/GO_0015127,bilirubin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0006402,mRNA catabolic process
http://purl.obolibrary.org/obo/GO_0051309,female meiosis chromosome separation
http://purl.obolibrary.org/obo/GO_0045747,positive regulation of Notch signaling pathway
http://purl.obolibrary.org/obo/GO_0003025,regulation of systemic arterial blood pressure by baroreceptor feedback
http://purl.obolibrary.org/obo/GO_0000015,phosphopyruvate hydratase complex
http://purl.obolibrary.org/obo/GO_0030742,GTP-dependent protein binding
http://purl.obolibrary.org/obo/GO_0086069,bundle of His cell to Purkinje myocyte communication
http://purl.obolibrary.org/obo/GO_0000913,preprophase band assembly
http://purl.obolibrary.org/obo/GO_0006207,'de novo' pyrimidine nucleobase biosynthetic process
http://purl.obolibrary.org/obo/GO_0039648,modulation by virus of host protein ubiquitination
http://purl.obolibrary.org/obo/GO_0045450,bicoid mRNA localization
http://purl.obolibrary.org/obo/GO_0043710,cell adhesion involved in multi-species biofilm formation
http://purl.obolibrary.org/obo/GO_2001137,positive regulation of endocytic recycling
http://purl.obolibrary.org/obo/GO_0055020,positive regulation of cardiac muscle fiber development
http://purl.obolibrary.org/obo/GO_0001308,negative regulation of chromatin silencing involved in replicative cell aging
http://purl.obolibrary.org/obo/GO_0044860,protein localization to plasma membrane raft
http://purl.obolibrary.org/obo/GO_0042933,chrysobactin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0051959,dynein light intermediate chain binding
http://purl.obolibrary.org/obo/GO_0030296,protein tyrosine kinase activator activity
http://purl.obolibrary.org/obo/GO_0060489,planar dichotomous subdivision of terminal units involved in lung branching morphogenesis
http://purl.obolibrary.org/obo/GO_1990448,exon-exon junction complex binding
http://purl.obolibrary.org/obo/GO_0015136,sialic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0039657,suppression by virus of host gene expression
http://purl.obolibrary.org/obo/GO_0099604,ligand-gated calcium channel activity
http://purl.obolibrary.org/obo/GO_0061726,mitochondrion disassembly
http://purl.obolibrary.org/obo/GO_0072511,divalent inorganic cation transport
http://purl.obolibrary.org/obo/GO_1990227,paranodal junction maintenance
http://purl.obolibrary.org/obo/GO_1902417,(+)-abscisic acid D-glucopyranosyl ester transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0030964,NADH dehydrogenase complex
http://purl.obolibrary.org/obo/GO_0090666,scaRNA localization to Cajal body
http://purl.obolibrary.org/obo/GO_0019273,L-alanine biosynthetic process via ornithine
http://purl.obolibrary.org/obo/GO_0070125,mitochondrial translational elongation
http://purl.obolibrary.org/obo/GO_0010575,positive regulation of vascular endothelial growth factor production
http://purl.obolibrary.org/obo/GO_0015128,gluconate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0035621,ER to Golgi ceramide transport
http://purl.obolibrary.org/obo/GO_0033979,box H/ACA snoRNA metabolic process
http://purl.obolibrary.org/obo/GO_0060129,thyroid-stimulating hormone-secreting cell differentiation
http://purl.obolibrary.org/obo/GO_0003026,regulation of systemic arterial blood pressure by aortic arch baroreceptor feedback
http://purl.obolibrary.org/obo/GO_0003384,apical constriction involved in gastrulation
http://purl.obolibrary.org/obo/GO_0043221,SMC family protein binding
http://purl.obolibrary.org/obo/GO_0042880,D-glucuronate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0001621,G protein-coupled ADP receptor activity
http://purl.obolibrary.org/obo/GO_1902556,phosphatidylinositol transporter complex
http://purl.obolibrary.org/obo/GO_0061852,"retrograte transporter complex, Golgi to ER"
http://purl.obolibrary.org/obo/GO_0071277,cellular response to calcium ion
http://purl.obolibrary.org/obo/GO_0043000,Golgi to plasma membrane CFTR protein transport
http://purl.obolibrary.org/obo/GO_1902379,chemoattractant activity involved in axon guidance
http://purl.obolibrary.org/obo/GO_0009316,3-isopropylmalate dehydratase complex
http://purl.obolibrary.org/obo/GO_0005368,taurine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0097359,UDP-glucosylation
